OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,CouponWasMissing,TotalPrice_Capped,OrderMonth,OrderDayOfWeek,IsWeekend,UsedCoupon,CartConversionRatio,OrderValueCategory,TotalPrice_Log
ORD200744,2024-06-12,C10642,Tablet,2,461.37,200 Main St,Cash,Delivered,TRK98725693,5,SAVE10,Google,922.74,0,922.74,6,Wednesday,0,1,0.4,Medium,6.8284306467640326
ORD200745,2023-03-02,C73813,Printer,4,111.3,364 Main St,Debit Card,Pending,TRK89906749,7,FREESHIP,Email,445.2,0,445.2,3,Thursday,0,1,0.571,Low,6.100767281998432
ORD200746,2025-02-24,C32183,Desk,3,661.89,551 Main St,Online,Cancelled,TRK76287027,6,WINTER15,Referral,1985.67,0,1985.67,2,Monday,0,1,0.5,High,7.594215149242228
ORD200747,2025-03-12,C54277,Tablet,2,259.58,940 Main St,Debit Card,Delivered,TRK26500181,7,FREESHIP,Instagram,519.16,0,519.16,3,Wednesday,0,1,0.286,Low,6.254136456555595
ORD200748,2024-07-15,C56553,Tablet,3,70.81,249 Main St,Credit Card,Shipped,TRK37667360,8,FREESHIP,Referral,212.43,0,212.43,7,Monday,0,1,0.375,Low,5.363308910055477
ORD200749,2025-04-13,C17551,Laptop,1,518.39,997 Main St,Debit Card,Pending,TRK88797170,4,FREESHIP,Instagram,518.39,0,518.39,4,Sunday,1,1,0.25,Low,6.252655046059094
ORD200750,2023-01-14,C14737,Tablet,4,145.41,637 Main St,Credit Card,Returned,TRK10295115,7,FREESHIP,Email,581.64,0,581.64,1,Saturday,1,1,0.571,Medium,6.36756949990966
ORD200751,2023-01-24,C35168,Tablet,2,599.86,455 Main St,Gift Card,Pending,TRK76960854,7,FREESHIP,Facebook,1199.72,0,1199.72,1,Tuesday,0,1,0.286,Medium,7.09067665584806
ORD200752,2024-10-03,C82217,Phone,4,429.37,299 Main St,Credit Card,Delivered,TRK33305694,8,FREESHIP,Google,1717.48,0,1717.48,10,Thursday,0,1,0.5,High,7.449195458165721
ORD200753,2024-04-24,C42270,Phone,2,241.49,864 Main St,Debit Card,Returned,TRK72697796,7,FREESHIP,Instagram,482.98,0,482.98,4,Wednesday,0,1,0.286,Low,6.182043583548792
ORD200754,2025-05-31,C48846,Printer,2,452.05,983 Main St,Credit Card,Returned,TRK52804097,3,WINTER15,Email,904.1,0,904.1,5,Saturday,1,1,0.667,Medium,6.808045434833125
ORD200755,2023-06-13,C54160,Desk,3,336.71,658 Main St,Credit Card,Pending,TRK60515972,4,FREESHIP,Email,1010.13,1,1010.13,6,Tuesday,0,0,0.75,Medium,6.91882379631291
ORD200756,2024-06-27,C14080,Phone,1,283.69,202 Main St,Gift Card,Shipped,TRK93163682,6,FREESHIP,Google,283.69,1,283.69,6,Thursday,0,0,0.167,Low,5.651400868974447
ORD200757,2024-02-22,C81074,Desk,1,157.72,597 Main St,Debit Card,Delivered,TRK91105190,2,FREESHIP,Google,157.72,0,157.72,2,Thursday,0,1,0.5,Low,5.067141643536563
ORD200758,2023-03-26,C69021,Tablet,3,624.84,917 Main St,Credit Card,Cancelled,TRK57148510,8,WINTER15,Facebook,1874.52,0,1874.52,3,Sunday,1,1,0.375,High,7.536641233288065
ORD200759,2023-07-24,C96283,Desk,3,308.01,366 Main St,Cash,Pending,TRK91784124,3,FREESHIP,Facebook,924.03,0,924.03,7,Monday,0,1,1.0,Medium,6.829826169418937
ORD200760,2025-02-18,C96636,Desk,1,39.56,283 Main St,Debit Card,Cancelled,TRK73324346,5,FREESHIP,Google,39.56,1,39.56,2,Tuesday,0,0,0.2,Low,3.702782359282928
ORD200761,2023-06-02,C37235,Desk,4,37.76,217 Main St,Debit Card,Delivered,TRK67789367,7,FREESHIP,Google,151.04,1,151.04,6,Friday,0,0,0.571,Low,5.024143644121048
ORD200762,2024-09-17,C12444,Phone,3,76.96,611 Main St,Cash,Returned,TRK97621403,8,FREESHIP,Email,230.88,0,230.88,9,Tuesday,0,1,0.375,Low,5.446219996471532
ORD200763,2023-04-06,C79142,Laptop,1,569.96,533 Main St,Online,Delivered,TRK30915955,4,FREESHIP,Email,569.96,0,569.96,4,Thursday,0,1,0.25,Medium,6.347319154662812
ORD200764,2024-03-10,C35983,Laptop,5,627.43,806 Main St,Credit Card,Cancelled,TRK14016163,10,FREESHIP,Email,3137.15,0,3137.15,3,Sunday,1,1,0.5,High,8.051388733297767
ORD200765,2023-10-06,C36150,Laptop,2,534.91,281 Main St,Debit Card,Returned,TRK96249043,5,SAVE10,Google,1069.82,0,1069.82,10,Friday,0,1,0.4,Medium,6.976179989095979
ORD200766,2023-01-22,C91454,Printer,2,278.88,494 Main St,Debit Card,Pending,TRK99985340,3,FREESHIP,Referral,557.76,0,557.76,1,Sunday,1,1,0.667,Medium,6.32572004285935
ORD200767,2025-04-18,C19368,Tablet,2,323.22,517 Main St,Credit Card,Delivered,TRK80436037,7,FREESHIP,Instagram,646.44,1,646.44,4,Friday,0,0,0.286,Medium,6.473026125187446
ORD200768,2023-09-04,C35987,Tablet,5,653.46,165 Main St,Cash,Cancelled,TRK28918815,9,WINTER15,Email,3267.3,0,3267.3,9,Monday,0,1,0.556,High,8.092025251032204
ORD200769,2023-07-06,C13366,Printer,4,678.55,568 Main St,Cash,Delivered,TRK98691410,5,FREESHIP,Email,2714.2,1,2714.2,7,Thursday,0,0,0.8,High,7.906620894479961
ORD200770,2024-02-11,C72166,Desk,1,314.38,227 Main St,Online,Returned,TRK67733444,6,FREESHIP,Google,314.38,1,314.38,2,Sunday,1,0,0.167,Low,5.753778260977441
ORD200771,2024-06-12,C20357,Phone,3,692.44,272 Main St,Debit Card,Cancelled,TRK82236408,8,FREESHIP,Google,2077.32,0,2077.32,6,Wednesday,0,1,0.375,High,7.639315154028496
ORD200772,2024-07-28,C33802,Monitor,1,604.87,461 Main St,Online,Delivered,TRK25799478,4,FREESHIP,Instagram,604.87,1,604.87,7,Sunday,1,0,0.25,Medium,6.406665441604151
ORD200773,2025-06-28,C99205,Phone,2,512.33,415 Main St,Cash,Cancelled,TRK48904015,7,FREESHIP,Facebook,1024.66,1,1024.66,6,Saturday,1,0,0.286,Medium,6.933091586795304
ORD200774,2025-04-15,C29701,Chair,3,20.54,257 Main St,Credit Card,Cancelled,TRK42266846,3,FREESHIP,Instagram,61.62,0,61.62,4,Tuesday,0,1,1.0,Low,4.1370847158982595
ORD200775,2023-03-04,C73941,Phone,2,625.22,569 Main St,Online,Cancelled,TRK22051900,5,FREESHIP,Google,1250.44,1,1250.44,3,Saturday,1,0,0.4,Medium,7.132050167253515
ORD200776,2023-08-21,C69168,Tablet,1,21.19,482 Main St,Cash,Returned,TRK10446197,5,WINTER15,Google,21.19,0,21.19,8,Monday,0,1,0.2,Low,3.0996417369445024
ORD200777,2025-03-21,C66116,Chair,5,64.49,633 Main St,Online,Cancelled,TRK41967983,7,FREESHIP,Facebook,322.45,1,322.45,3,Friday,0,0,0.714,Low,5.779044542489994
ORD200778,2023-04-28,C85059,Laptop,4,246.85,316 Main St,Credit Card,Shipped,TRK56503740,8,WINTER15,Google,987.4,0,987.4,4,Friday,0,1,0.5,Medium,6.896087474114455
ORD200779,2023-12-01,C18076,Phone,3,588.74,751 Main St,Debit Card,Pending,TRK26661705,8,FREESHIP,Email,1766.22,0,1766.22,12,Friday,0,1,0.375,High,7.477162969380029
ORD200780,2024-03-31,C41284,Laptop,4,184.48,661 Main St,Online,Cancelled,TRK73613128,4,WINTER15,Google,737.92,0,737.92,3,Sunday,1,1,1.0,Medium,6.605189660690437
ORD200781,2024-01-10,C43524,Phone,5,524.26,934 Main St,Gift Card,Delivered,TRK51479426,5,FREESHIP,Referral,2621.3,0,2621.3,1,Wednesday,0,1,1.0,High,7.871807074254552
ORD200782,2024-08-11,C58063,Monitor,2,493.63,167 Main St,Online,Returned,TRK50548869,6,SAVE10,Referral,987.26,0,987.26,8,Sunday,1,1,0.333,Medium,6.895945821022639
ORD200783,2025-05-26,C19937,Printer,1,438.34,281 Main St,Gift Card,Returned,TRK46990083,5,FREESHIP,Facebook,438.34,0,438.34,5,Monday,0,1,0.2,Low,6.0852736007860395
ORD200784,2025-05-16,C21191,Laptop,1,325.81,232 Main St,Credit Card,Pending,TRK85771230,1,WINTER15,Referral,325.81,0,325.81,5,Friday,0,1,1.0,Low,5.789378962272886
ORD200785,2023-07-29,C45862,Chair,1,176.1,342 Main St,Credit Card,Pending,TRK53089983,1,SAVE10,Instagram,176.1,0,176.1,7,Saturday,1,1,1.0,Low,5.176714544788788
ORD200786,2023-08-23,C39130,Chair,5,45.31,774 Main St,Online,Cancelled,TRK99583414,8,FREESHIP,Referral,226.55,1,226.55,8,Wednesday,0,0,0.625,Low,5.427369994462651
ORD200787,2024-03-17,C18167,Desk,4,221.96,193 Main St,Cash,Delivered,TRK36841089,7,FREESHIP,Google,887.84,1,887.84,3,Sunday,1,0,0.571,Medium,6.789917241813198
ORD200788,2023-11-02,C47307,Chair,2,601.43,761 Main St,Online,Pending,TRK43516112,5,FREESHIP,Instagram,1202.86,0,1202.86,11,Thursday,0,1,0.4,Medium,7.093288340038064
ORD200789,2023-08-17,C57276,Tablet,5,691.28,183 Main St,Online,Delivered,TRK75899752,10,SAVE10,Email,3456.4,0,3330.4075,8,Thursday,0,1,0.5,High,8.111150166346231
ORD200790,2024-09-14,C38928,Laptop,4,417.89,302 Main St,Gift Card,Pending,TRK96636009,4,FREESHIP,Google,1671.56,1,1671.56,9,Saturday,1,0,1.0,High,7.422110665798373
ORD200791,2024-01-13,C49710,Chair,4,409.28,956 Main St,Cash,Pending,TRK92591237,8,FREESHIP,Email,1637.12,1,1637.12,1,Saturday,1,0,0.5,High,7.401304521802887
ORD200792,2023-06-16,C41709,Desk,2,356.35,746 Main St,Debit Card,Returned,TRK90995294,6,WINTER15,Facebook,712.7,0,712.7,6,Friday,0,1,0.333,Medium,6.570462705977022
ORD200793,2024-04-15,C91255,Chair,5,170.22,769 Main St,Debit Card,Delivered,TRK69599961,8,FREESHIP,Referral,851.1,1,851.1,4,Monday,0,0,0.625,Medium,6.74770389083391
ORD200794,2023-03-09,C76653,Printer,4,384.85,988 Main St,Online,Delivered,TRK77052196,9,FREESHIP,Instagram,1539.4,0,1539.4,3,Thursday,0,1,0.444,High,7.3397974019407535
ORD200795,2024-11-20,C95667,Laptop,4,115.77,586 Main St,Online,Pending,TRK41266666,7,SAVE10,Instagram,463.08,0,463.08,11,Wednesday,0,1,0.571,Low,6.140056951157809
ORD200796,2025-04-29,C33313,Phone,3,579.55,882 Main St,Gift Card,Returned,TRK13349970,8,WINTER15,Facebook,1738.65,0,1738.65,4,Tuesday,0,1,0.375,High,7.461439222550029
ORD200797,2023-02-27,C36825,Laptop,2,438.76,426 Main St,Debit Card,Returned,TRK72557318,2,FREESHIP,Facebook,877.52,1,877.52,2,Monday,0,0,1.0,Medium,6.778238673446552
ORD200798,2025-05-19,C20861,Phone,5,488.35,968 Main St,Debit Card,Returned,TRK89372013,9,FREESHIP,Email,2441.75,0,2441.75,5,Monday,0,1,0.556,High,7.800879732824453
ORD200799,2023-04-16,C26364,Laptop,4,328.56,803 Main St,Debit Card,Returned,TRK78924436,4,FREESHIP,Email,1314.24,0,1314.24,4,Sunday,1,1,1.0,High,7.1817744374647345
ORD200800,2025-03-28,C34686,Tablet,1,68.39,412 Main St,Online,Returned,TRK99468332,3,WINTER15,Facebook,68.39,0,68.39,3,Friday,0,1,0.333,Low,4.239742764911457
ORD200801,2023-05-03,C97593,Printer,4,595.62,738 Main St,Debit Card,Pending,TRK58443593,8,FREESHIP,Facebook,2382.48,0,2382.48,5,Wednesday,0,1,0.5,High,7.776316883588069
ORD200802,2024-02-17,C84331,Chair,5,644.64,205 Main St,Gift Card,Cancelled,TRK34440714,6,FREESHIP,Email,3223.2,0,3223.2,2,Saturday,1,1,0.833,High,8.078440136441898
ORD200803,2023-08-20,C88775,Monitor,5,397.81,223 Main St,Debit Card,Returned,TRK45098068,5,SAVE10,Referral,1989.05,0,1989.05,8,Sunday,1,1,1.0,High,7.595915043031035
ORD200804,2024-01-01,C76362,Chair,3,236.5,916 Main St,Online,Delivered,TRK11868618,8,FREESHIP,Email,709.5,0,709.5,1,Monday,0,1,0.375,Medium,6.565968947537155
ORD200805,2024-10-15,C59278,Laptop,5,472.01,178 Main St,Gift Card,Cancelled,TRK14590037,10,SAVE10,Email,2360.05,0,2360.05,10,Tuesday,0,1,0.5,High,7.766861714328448
ORD200806,2023-09-01,C55819,Chair,5,253.75,740 Main St,Online,Pending,TRK13775054,9,WINTER15,Instagram,1268.75,0,1268.75,9,Friday,0,1,0.556,Medium,7.146575309681355
ORD200807,2024-11-10,C82344,Monitor,3,676.21,260 Main St,Online,Delivered,TRK70957219,5,SAVE10,Google,2028.63,0,2028.63,11,Sunday,1,1,0.6,High,7.615608789413513
ORD200808,2024-02-13,C65565,Desk,3,134.05,192 Main St,Credit Card,Shipped,TRK80383756,3,FREESHIP,Google,402.15,1,402.15,2,Tuesday,0,0,1.0,Low,5.999308701131031
ORD200809,2024-04-09,C80416,Desk,5,217.43,752 Main St,Debit Card,Shipped,TRK54385892,10,SAVE10,Instagram,1087.15,0,1087.15,4,Tuesday,0,1,0.5,Medium,6.992234285560076
ORD200810,2023-05-31,C23637,Tablet,1,553.56,644 Main St,Credit Card,Cancelled,TRK16749863,5,FREESHIP,Referral,553.56,1,553.56,5,Wednesday,0,0,0.2,Medium,6.318175006527241
ORD200811,2023-11-05,C24769,Laptop,2,28.55,864 Main St,Gift Card,Shipped,TRK44538305,7,SAVE10,Email,57.1,0,57.1,11,Sunday,1,1,0.286,Low,4.062165663857866
ORD200812,2024-01-26,C81547,Phone,2,255.26,803 Main St,Credit Card,Cancelled,TRK88437123,6,FREESHIP,Google,510.52,0,510.52,1,Friday,0,1,0.333,Low,6.237386685311531
ORD200813,2025-03-15,C12813,Laptop,5,292.54,263 Main St,Debit Card,Cancelled,TRK36131660,8,FREESHIP,Email,1462.7,0,1462.7,3,Saturday,1,1,0.625,High,7.288722755489901
ORD200814,2024-12-11,C50732,Chair,4,147.51,979 Main St,Debit Card,Pending,TRK21082461,4,WINTER15,Instagram,590.04,0,590.04,12,Wednesday,0,1,1.0,Medium,6.381883697010875
ORD200815,2024-08-04,C41320,Printer,3,569.84,920 Main St,Gift Card,Cancelled,TRK77539180,8,WINTER15,Instagram,1709.52,0,1709.52,8,Sunday,1,1,0.375,High,7.44455269683688
ORD200816,2024-02-21,C55286,Tablet,5,574.79,497 Main St,Credit Card,Pending,TRK39058734,8,WINTER15,Referral,2873.95,0,2873.95,2,Wednesday,0,1,0.625,High,7.963790561775872
ORD200817,2023-10-05,C87994,Chair,4,598.19,430 Main St,Credit Card,Delivered,TRK98883971,7,WINTER15,Email,2392.76,0,2392.76,10,Thursday,0,1,0.571,High,7.780620630465922
ORD200818,2023-03-02,C25580,Phone,4,390.84,860 Main St,Credit Card,Cancelled,TRK58781638,9,WINTER15,Referral,1563.36,0,1563.36,3,Thursday,0,1,0.444,High,7.3552320736462615
ORD200819,2024-09-28,C66196,Phone,2,398.45,650 Main St,Debit Card,Cancelled,TRK38104650,7,SAVE10,Google,796.9,0,796.9,9,Saturday,1,1,0.286,Medium,6.681983276314235
ORD200820,2023-05-27,C35377,Phone,5,623.81,171 Main St,Cash,Returned,TRK17342157,6,FREESHIP,Email,3119.05,0,3119.05,5,Saturday,1,1,0.833,High,8.045604306316145
ORD200821,2024-12-14,C40771,Laptop,4,174.49,259 Main St,Credit Card,Delivered,TRK56310345,5,SAVE10,Facebook,697.96,0,697.96,12,Saturday,1,1,0.8,Medium,6.549593515989839
ORD200822,2025-03-15,C20624,Phone,1,479.56,923 Main St,Gift Card,Returned,TRK45123395,1,SAVE10,Google,479.56,0,479.56,3,Saturday,1,1,1.0,Low,6.174952090541906
ORD200823,2024-10-07,C27070,Laptop,4,653.13,973 Main St,Credit Card,Shipped,TRK83842481,8,WINTER15,Instagram,2612.52,0,2612.52,10,Monday,0,1,0.5,High,7.868453250696874
ORD200824,2023-08-29,C18826,Monitor,3,481.1,664 Main St,Credit Card,Returned,TRK12530495,3,FREESHIP,Facebook,1443.3,0,1443.3,8,Tuesday,0,1,1.0,High,7.275380054107121
ORD200825,2025-03-26,C23899,Desk,5,271.69,543 Main St,Online,Returned,TRK88914760,7,FREESHIP,Instagram,1358.45,0,1358.45,3,Wednesday,0,1,0.714,High,7.2148354851689005
ORD200826,2025-03-08,C43249,Printer,3,463.81,283 Main St,Online,Returned,TRK32469820,8,WINTER15,Email,1391.43,0,1391.43,3,Saturday,1,1,0.375,High,7.238805701238075
ORD200827,2023-05-25,C95856,Tablet,2,639.88,432 Main St,Cash,Delivered,TRK58829625,5,WINTER15,Instagram,1279.76,0,1279.76,5,Thursday,0,1,0.4,High,7.155208930713874
ORD200828,2024-07-24,C86266,Chair,4,404.58,510 Main St,Cash,Shipped,TRK64576020,5,FREESHIP,Instagram,1618.32,0,1618.32,7,Wednesday,0,1,0.8,High,7.389761587019023
ORD200829,2023-02-05,C39551,Monitor,1,76.93,685 Main St,Debit Card,Delivered,TRK68358007,6,WINTER15,Instagram,76.93,0,76.93,2,Sunday,1,1,0.167,Low,4.355810987855469
ORD200830,2024-12-11,C90310,Tablet,4,190.64,853 Main St,Cash,Delivered,TRK70028457,5,SAVE10,Email,762.56,0,762.56,12,Wednesday,0,1,0.8,Medium,6.637991707032701
ORD200831,2023-12-18,C20124,Printer,2,88.73,140 Main St,Online,Pending,TRK61346824,5,FREESHIP,Google,177.46,1,177.46,12,Monday,0,0,0.4,Low,5.184364486472005
ORD200832,2024-03-12,C63372,Chair,5,485.71,903 Main St,Online,Pending,TRK14661811,10,SAVE10,Referral,2428.55,0,2428.55,3,Tuesday,0,1,0.5,High,7.795461334000516
ORD200833,2025-03-14,C90595,Phone,5,78.29,508 Main St,Credit Card,Shipped,TRK96573803,5,WINTER15,Referral,391.45,0,391.45,3,Friday,0,1,1.0,Low,5.972409140572823
ORD200834,2024-04-11,C98483,Printer,5,22.14,456 Main St,Cash,Returned,TRK22084320,10,FREESHIP,Instagram,110.7,1,110.7,4,Thursday,0,0,0.5,Low,4.715816706075155
ORD200835,2024-03-26,C16429,Desk,1,679.65,390 Main St,Debit Card,Shipped,TRK73888013,6,FREESHIP,Google,679.65,0,679.65,3,Tuesday,0,1,0.167,Medium,6.523048223958482
ORD200836,2023-02-02,C31810,Phone,1,178.44,328 Main St,Credit Card,Cancelled,TRK58725886,2,FREESHIP,Google,178.44,0,178.44,2,Thursday,0,1,0.5,Low,5.189840890211953
ORD200837,2025-06-14,C88029,Chair,5,655.55,282 Main St,Online,Delivered,TRK59701278,5,FREESHIP,Email,3277.75,1,3277.75,6,Saturday,1,0,1.0,High,8.095217531181083
ORD200838,2024-04-11,C57798,Desk,4,577.08,384 Main St,Online,Pending,TRK68797566,8,FREESHIP,Facebook,2308.32,1,2308.32,4,Thursday,0,0,0.5,High,7.744708387885439
ORD200839,2023-08-24,C82858,Chair,3,197.97,551 Main St,Online,Cancelled,TRK90618490,5,FREESHIP,Google,593.91,1,593.91,8,Thursday,0,0,0.6,Medium,6.388410133600404
ORD200840,2024-01-14,C60699,Chair,3,411.95,672 Main St,Credit Card,Delivered,TRK88660574,7,FREESHIP,Referral,1235.85,0,1235.85,1,Sunday,1,1,0.429,Medium,7.120323103924162
ORD200841,2024-09-19,C94658,Printer,2,443.22,742 Main St,Credit Card,Delivered,TRK51732528,5,FREESHIP,Facebook,886.44,1,886.44,9,Thursday,0,0,0.4,Medium,6.788340913430404
ORD200842,2025-05-07,C78305,Laptop,3,364.14,396 Main St,Online,Pending,TRK88312618,7,WINTER15,Referral,1092.42,0,1092.42,5,Wednesday,0,1,0.429,Medium,6.9970656778611975
ORD200843,2025-05-13,C43538,Desk,3,430.06,534 Main St,Gift Card,Cancelled,TRK20961563,8,FREESHIP,Instagram,1290.18,0,1290.18,5,Tuesday,0,1,0.375,High,7.163311807928559
ORD200844,2024-12-04,C47486,Chair,1,320.92,883 Main St,Online,Returned,TRK75984759,5,FREESHIP,Facebook,320.92,0,320.92,12,Wednesday,0,1,0.2,Low,5.77430306747132
ORD200845,2023-10-08,C24212,Phone,3,107.36,808 Main St,Gift Card,Delivered,TRK68894675,5,FREESHIP,Google,322.08,0,322.08,10,Sunday,1,1,0.6,Low,5.777899970574095
ORD200846,2024-07-04,C24765,Desk,2,359.86,646 Main St,Debit Card,Cancelled,TRK43977698,4,FREESHIP,Referral,719.72,1,719.72,7,Thursday,0,0,0.5,Medium,6.580250712343185
ORD200847,2024-11-18,C48176,Printer,4,434.23,670 Main St,Online,Shipped,TRK90560300,8,FREESHIP,Email,1736.92,0,1736.92,11,Monday,0,1,0.5,High,7.4604442748464805
ORD200848,2023-01-01,C54675,Chair,2,645.85,634 Main St,Online,Shipped,TRK18049633,5,FREESHIP,Referral,1291.7,1,1291.7,1,Sunday,1,0,0.4,High,7.164488333289902
ORD200849,2025-06-09,C16675,Printer,4,214.35,664 Main St,Debit Card,Cancelled,TRK12756945,7,WINTER15,Referral,857.4,0,857.4,6,Monday,0,1,0.571,Medium,6.755070191316489
ORD200850,2025-04-27,C38557,Monitor,3,638.5,890 Main St,Debit Card,Cancelled,TRK14832238,4,FREESHIP,Instagram,1915.5,0,1915.5,4,Sunday,1,1,0.75,High,7.55825588482061
ORD200851,2023-12-12,C80183,Laptop,1,365.57,146 Main St,Online,Cancelled,TRK20814598,5,SAVE10,Email,365.57,0,365.57,12,Tuesday,0,1,0.2,Low,5.904189498996541
ORD200852,2024-10-24,C39530,Desk,3,568.05,618 Main St,Gift Card,Pending,TRK69000497,6,SAVE10,Google,1704.15,0,1704.15,10,Thursday,0,1,0.5,High,7.441408362387498
ORD200853,2023-10-16,C10002,Printer,3,490.01,894 Main St,Cash,Returned,TRK94641152,4,SAVE10,Facebook,1470.03,0,1470.03,10,Monday,0,1,0.75,High,7.293718114683076
ORD200854,2025-06-13,C56938,Laptop,3,372.6,356 Main St,Credit Card,Delivered,TRK67735987,7,WINTER15,Referral,1117.8,0,1117.8,6,Friday,0,1,0.429,Medium,7.020011961327804
ORD200855,2023-05-25,C41331,Monitor,5,240.61,785 Main St,Credit Card,Shipped,TRK94198179,10,FREESHIP,Email,1203.05,0,1203.05,5,Thursday,0,1,0.5,Medium,7.093446153245695
ORD200856,2024-06-03,C94698,Phone,1,586.62,871 Main St,Debit Card,Shipped,TRK95768773,5,FREESHIP,Facebook,586.62,1,586.62,6,Monday,0,0,0.2,Medium,6.376080480480185
ORD200857,2024-03-10,C56506,Phone,3,257.84,185 Main St,Online,Delivered,TRK86808324,4,FREESHIP,Instagram,773.52,1,773.52,3,Sunday,1,0,0.75,Medium,6.652243482635197
ORD200858,2023-08-20,C22167,Tablet,5,435.66,891 Main St,Online,Pending,TRK70269748,9,FREESHIP,Facebook,2178.3,1,2178.3,8,Sunday,1,0,0.556,High,7.686759003301765
ORD200859,2024-08-28,C11127,Chair,5,261.33,154 Main St,Credit Card,Returned,TRK73285507,5,SAVE10,Referral,1306.65,0,1306.65,8,Wednesday,0,1,1.0,High,7.175986912112272
ORD200860,2024-01-23,C69542,Printer,1,422.54,876 Main St,Cash,Delivered,TRK20746505,1,SAVE10,Google,422.54,0,422.54,1,Tuesday,0,1,1.0,Low,6.048647960635436
ORD200861,2023-03-19,C93276,Desk,5,330.45,230 Main St,Gift Card,Shipped,TRK44165913,10,FREESHIP,Google,1652.25,0,1652.25,3,Sunday,1,1,0.5,High,7.410498326554772
ORD200862,2023-12-02,C37969,Desk,3,120.82,799 Main St,Credit Card,Shipped,TRK69852386,5,SAVE10,Referral,362.46,0,362.46,12,Saturday,1,1,0.6,Low,5.895669249653115
ORD200863,2024-05-20,C98276,Phone,1,14.06,471 Main St,Credit Card,Pending,TRK74207282,5,SAVE10,Referral,14.06,0,14.06,5,Monday,0,1,0.2,Low,2.7120422223717475
ORD200864,2023-05-03,C14240,Desk,1,491.11,592 Main St,Credit Card,Delivered,TRK58095246,4,SAVE10,Facebook,491.11,0,491.11,5,Wednesday,0,1,0.25,Low,6.198702268738415
ORD200865,2023-04-30,C72241,Monitor,4,677.37,156 Main St,Cash,Pending,TRK76270481,8,SAVE10,Google,2709.48,0,2709.48,4,Sunday,1,1,0.5,High,7.904881019960755
ORD200866,2024-07-26,C39664,Desk,5,189.25,693 Main St,Debit Card,Cancelled,TRK39917741,10,WINTER15,Email,946.25,0,946.25,7,Friday,0,1,0.5,Medium,6.85356304989871
ORD200867,2024-05-26,C53252,Printer,4,142.58,351 Main St,Cash,Delivered,TRK65831261,4,FREESHIP,Facebook,570.32,0,570.32,5,Sunday,1,1,1.0,Medium,6.3479494729944275
ORD200868,2024-06-29,C70452,Monitor,4,316.32,309 Main St,Debit Card,Delivered,TRK42985882,7,FREESHIP,Facebook,1265.28,1,1265.28,6,Saturday,1,0,0.571,Medium,7.143838747286191
ORD200869,2024-03-17,C29905,Desk,2,533.95,790 Main St,Online,Delivered,TRK16788127,5,WINTER15,Google,1067.9,0,1067.9,3,Sunday,1,1,0.4,Medium,6.9743853612799
ORD200870,2025-06-01,C78725,Phone,4,470.09,541 Main St,Debit Card,Delivered,TRK72001139,4,FREESHIP,Google,1880.36,0,1880.36,6,Sunday,1,1,1.0,High,7.539750198548576
ORD200871,2024-05-16,C93768,Tablet,3,324.3,720 Main St,Debit Card,Pending,TRK22024707,8,FREESHIP,Email,972.9000000000001,0,972.9000000000001,5,Thursday,0,1,0.375,Medium,6.881308628967154
ORD200872,2023-07-10,C59169,Chair,4,629.34,172 Main St,Cash,Shipped,TRK90883858,7,FREESHIP,Email,2517.36,1,2517.36,7,Monday,0,0,0.571,High,7.831363174996565
ORD200873,2024-05-12,C53488,Desk,3,136.84,448 Main St,Cash,Delivered,TRK27365050,3,SAVE10,Facebook,410.52,0,410.52,5,Sunday,1,1,1.0,Low,6.0198576216092
ORD200874,2023-10-31,C92180,Chair,2,488.9,632 Main St,Cash,Delivered,TRK93315929,7,FREESHIP,Facebook,977.8,0,977.8,10,Tuesday,0,1,0.286,Medium,6.886327331568516
ORD200875,2023-08-03,C25918,Laptop,5,133.39,203 Main St,Credit Card,Delivered,TRK66473392,6,FREESHIP,Referral,666.9499999999999,0,666.9499999999999,8,Thursday,0,1,0.833,Medium,6.504213320435821
ORD200876,2024-06-09,C90363,Chair,5,608.91,200 Main St,Gift Card,Pending,TRK21534173,6,SAVE10,Google,3044.55,0,3044.55,6,Sunday,1,1,0.833,High,8.021436787807179
ORD200877,2024-07-25,C43867,Tablet,1,524.06,269 Main St,Debit Card,Pending,TRK97319127,3,FREESHIP,Email,524.06,0,524.06,7,Thursday,0,1,0.333,Medium,6.263512541775794
ORD200878,2023-06-01,C73873,Desk,2,330.69,393 Main St,Online,Cancelled,TRK56423132,5,SAVE10,Google,661.38,0,661.38,6,Thursday,0,1,0.4,Medium,6.49583940937851
ORD200879,2025-04-08,C56622,Phone,2,547.67,932 Main St,Gift Card,Shipped,TRK86373987,3,FREESHIP,Instagram,1095.34,1,1095.34,4,Tuesday,0,0,0.667,Medium,6.999732638378105
ORD200880,2025-03-12,C85074,Laptop,4,233.7,506 Main St,Online,Shipped,TRK63133878,8,SAVE10,Facebook,934.8,0,934.8,3,Wednesday,0,1,0.5,Medium,6.8414017784321155
ORD200881,2023-01-03,C59579,Tablet,2,448.85,386 Main St,Credit Card,Pending,TRK48000034,6,FREESHIP,Instagram,897.7,1,897.7,1,Tuesday,0,0,0.333,Medium,6.800949274664328
